GeneID,symbol,description,baseMean,log2FoldChange,lfcSE,pvalue,padj
AT1G63800,UBC5,NA,2976.0375329259164,-1.6216591312135975,0.2612479802068044,1.4264674800726058e-10,3.1032588754429374e-9
AT2G32250,FRS2,NA,934.6540657494602,2.902748627618656,0.4843758950093229,1.440040761800275e-10,3.1295906270226803e-9
AT1G72920,NA,NA,76.13690861395372,2.868587624265286,0.47631334306938927,1.4902712435527182e-10,3.235453307358388e-9
AT3G48760,NA,NA,4702.530562273025,2.0720700589361205,0.3406069047017448,1.5023989782222218e-10,3.258461653582167e-9
AT4G16960,SIKIC3,NA,346.1966337513172,2.580988923894964,0.4288029379016396,1.5216669453386704e-10,3.2968934488121062e-9
AT3G18000,AtPMT1,Arabidopsis thaliana N-methyltransferase-like protein mRNA. Reduce transmission through pollen.,37.81956066810332,-9.506292568200491,2.9651224572119292,1.5308706611007508e-10,3.313463754077621e-9
AT5G20230,ATBCB,Al-stress-induced gene,21358.137940695236,4.407388138803176,0.7470089957159937,1.569990866870287e-10,3.3946868510257232e-9
AT5G24590,ANAC091,Member of NAc protein family. Interacts with  turnip crinkle virus (TCV) capsid protein. Transcription factor  involved in regulating the defense response of Arabidopsis to TCV.,2236.117632869371,2.541244708372173,0.4219360341429524,1.5960565579017683e-10,3.4475469138125613e-9
AT5G11970,NA,NA,2137.671004150906,3.4379385100472577,0.5790096073087014,1.6195933062846488e-10,3.4948427798632686e-9
AT5G66630,DAR5,NA,251.02414686650604,2.4279341534932963,0.4033465952983089,1.6848464115990599e-10,3.631969521683884e-9
AT5G60900,RLK1,Encodes a receptor-like protein kinase.,41.82810495935625,5.005913032788297,0.8202465894250227,1.7557620423646184e-10,3.781013142394504e-9
AT1G19310,NA,NA,798.5805399910032,2.4407972073026833,0.4063944146832136,1.7651322991731168e-10,3.797352293716065e-9
AT5G27760,AtHIGD2,NA,2601.043466295074,4.679775470277027,0.8024077576979656,1.7766478639519148e-10,3.818269042022995e-9
AT2G40610,ATEXP8,"member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana.",284.6483489801776,-4.136591399636856,0.6851424459563531,1.8326684025401875e-10,3.934694721502108e-9
AT5G44290,NA,NA,8767.39167040774,2.760279446665056,0.4572964396387428,1.907654924573863e-10,4.091564409221967e-9
AT1G06645,NA,NA,165.8633882757252,-2.2498572153677348,0.36913007256146313,1.9113860099569663e-10,4.0954425794832474e-9
AT5G46330,FLS2,"Encodes a leucine-rich repeat serine/threonine protein kinase that is expressed ubiquitously. FLS2 is involved in MAP kinase signalling relay involved in innate immunity. Essential in the perception of flagellin, a potent elicitor of the defense response.  FLS2 is directed for degradation by the bacterial ubiquitin ligase AvrPtoB.",2911.8870053138794,3.089297780176461,0.5209331862822858,1.9670922665985295e-10,4.2105659390970335e-9
AT3G50770,CML41,NA,257.47431559782103,-3.544135286815898,0.5905015960466723,1.9875506194758668e-10,4.250085651967571e-9
AT3G62550,NA,NA,818.3156292621863,-3.277838374773123,0.54524287560423,2.033534643459552e-10,4.344054246379292e-9
AT3G03110,CRM1B,Encodes a member of the exportin family (XPO1B)which function as receptors for nuclear transport.Along with XPO1A involved in the development of male and female gametophytes.,481.9103014378681,1.9341395726749544,0.31929762769598496,2.0420942696686278e-10,4.357968312164573e-9
AT3G02170,LNG2,Encodes LONGIFOLIA2 (LNG2). Regulates leaf morphology by promoting cell expansion in the leaf-length direction.  The LNG2 homologue LNG1 (At5g15580) has similar function.,2359.0562023743273,-1.744628592314887,0.28458169341603695,2.0786267377667576e-10,4.431490716812453e-9
AT2G47490,ATNDT1,Encodes a chloroplast-localized NAD+ transporter that transports NAD+ in a counter exchange mode with ADP and AMP in vitro.,815.8104658949521,1.5297044759102103,0.2496821682269403,2.0826216428348942e-10,4.435567574909758e-9
AT1G25220,ASB1,Catalyzes the first step of tryptophan biosynthesis: Chorismate L-Glutamine = Anthranilate Pyruvate L-Glutamate. Functions as a heterocomplex with anthranilate synthase alpha subunit (ASA1 or ASA2).,5258.905801995339,4.647839956385449,0.8008191602107829,2.1025366849511027e-10,4.473509122486373e-9
AT4G26400,BTL05,NA,1431.8632015988887,1.4485618544660397,0.23595731844975404,2.1569419965543127e-10,4.584685692875624e-9
AT4G15130,ATCCT2,NA,918.1039609956356,2.495385321275444,0.41826584907803865,2.160800826946096e-10,4.586545056946191e-9
AT5G14480,NA,NA,463.52295224397017,2.035934191680168,0.337605052661228,2.1621237849441147e-10,4.586545056946191e-9
AT4G12070,NA,NA,892.8511916888374,2.612724528271242,0.4393383534330588,2.1723020578868235e-10,4.603551167052096e-9
AT4G15120,NA,NA,291.1570392635826,3.6525891039992526,0.6236956952719838,2.2433851422439829e-10,4.749464886631447e-9
AT1G29340,ATPUB17,"Encodes a protein containing a UND, a U-box, and an ARM domain. This protein has E3 ubiquitin ligase activity. It is required for cell death and full resistance specified by Arabidopsis RPM1 and RPS4 resistance proteins  against Pseudomonas syringae pv tomato.",2926.5080408442136,1.784298383034316,0.2943684650009293,2.293467308989211e-10,4.850671970888999e-9
AT2G30750,CYP71A12,putative cytochrome P450,2180.6896241872505,6.857813456441622,1.207958008516457,2.383435227015984e-10,5.035952724701034e-9
AT2G43320,NA,NA,771.1562484740721,2.269721184726151,0.38000137514944615,2.4829532926765657e-10,5.240908354563487e-9
AT5G41180,NA,NA,446.0843760529258,2.59508382940973,0.43730196419533657,2.4853589248329054e-10,5.240908354563487e-9
AT1G28600,NA,NA,1492.7210487985717,1.837776822306301,0.30428441908850945,2.5178591820359345e-10,5.304190391592614e-9
AT5G54850,NA,NA,544.3622681128762,2.5101401611325276,0.4228851878496613,2.588481273305232e-10,5.447576497910556e-9
AT4G26120,NA,NA,416.39234773841576,4.053597118977567,0.6990464440218583,2.6566753610267767e-10,5.585574712650375e-9
AT4G30530,GGP1,NA,19830.854400047356,5.011799704760733,0.8725771911482276,2.712773669612877e-10,5.697894833867363e-9
AT2G25850,PAPS2,Encodes a poly(A) polymerase. Located in the nucleus.,791.8741860532377,1.87390328011036,0.3107886078989054,2.7636375330637064e-10,5.799010066915352e-9
AT1G27130,ATGSTU13,Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).,3037.6509477157533,1.825972843470104,0.3032769738187419,2.850184749332744e-10,5.9747278337882665e-9
AT2G36050,ATOFP15,NA,252.7951059649426,-2.7670981035488156,0.4623023716805061,3.0839295059574656e-10,6.458360926045438e-9
AT5G10410,PICALM10b,NA,122.7615671745104,2.411281045949228,0.4066448346599428,3.1081693699336777e-10,6.502729984366156e-9
AT3G52070,NA,NA,114.91303922542274,-2.465673828644851,0.4132955612806137,3.142583062952752e-10,6.568276160428628e-9
AT1G18210,NA,NA,3793.347275527706,2.7345876225074823,0.46545667538435986,3.207911043092735e-10,6.698244058410692e-9
AT1G59820,ALA3,Encodes a phospholipid translocase. Involved in secretory vesicle formation from trans-Golgi in peripheral columella cells at the root tip. Mutants have short primary roots and grow slower.,1867.732934552916,1.780353079495274,0.29632752968225773,3.2366914172563005e-10,6.751719275683125e-9
AT3G49370,NA,NA,205.3820282403396,2.2674977974071417,0.382377788554048,3.3305008275399817e-10,6.940607301853869e-9
AT4G03430,EMB2770,"Encodes a nuclear protein similar to the human U5 small ribonucleoprotein-associated 102-kD protein and to the yeast pre-mRNA splicing factors Prp1p and Prp6p. STA1 expression is upregulated by cold stress, and the sta1-1 mutant is defective in the splicing of the cold-induced COR15A gene. Luciferase imaging was used to isolate a recessive mutant, sta1-1, with enhanced stability of the normally unstable luciferase transcript. This mutation also causes the stabilization of some endogenous gene transcripts and has a range of developmental and stress response phenotypes.",2318.4071950351763,1.396781844647891,0.22938015918878357,3.3753267326937386e-10,7.027146505660925e-9
AT3G13950,NA,NA,138.1043416933034,4.9738671816249544,0.8632717256584389,3.39572075061256e-10,7.062701225248662e-9
AT1G29400,AML5,"A member of mei2-like gene family, predominantly plant-based family of genes encoding RNA binding proteins with characteristic presence of a highly conserved RNA binding motif first described in the mei2 gene of the fission yeast S. pombe. In silico analyses reveal nine mei2 -like genes in A. thaliana. They were grouped into four distinct clades, based on overall sequence similarity and subfamily-specific sequence elements. AML5 is a member of two sister clades of mei2-like gene family, AML1 through AML5, and belongs to the clade named ALM235. Among mei2-like genes, AML5 is the transcript with highest frequency of alternative splicing. Expression was detected during embryo development (heart and torpedo stage) and in vegetative and floral apices.",1909.6432374305723,-1.3647791840418635,0.22345023734454708,3.4119902894600015e-10,7.0896165058457676e-9
AT2G21185,NA,NA,151.17341652238153,-2.3425114224224717,0.39066125671765023,3.4332643592413076e-10,7.126867867750622e-9
AT3G20510,FAX6,NA,1071.703668960624,3.4102154797267272,0.5885515306905538,3.490907290607202e-10,7.239468692828842e-9
AT1G64610,NA,NA,949.744230419541,2.752370228796524,0.47021505250973494,3.6107061316169704e-10,7.480624434939519e-9
AT3G26280,CYP71B4,cytochrome P450 monooxygenase,496.13123203091715,-2.182203507118703,0.36445386030479926,3.6311146105605853e-10,7.511114324674518e-9
AT5G48400,ATGLR1.2,member of Putative ligand-gated ion channel subunit family,162.61276490212936,3.273082626721328,0.5627056421890039,3.6324761735443477e-10,7.511114324674518e-9
AT5G04230,ATPAL3,"Member of Phenylalanine ammonialyase (PAL) gene family. Differs significantly from PAL1 and PAL2 and other sequenced plant PAL genes.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4).",599.4160813645731,-1.954891931267045,0.32603750773604756,4.0536128752338086e-10,8.373796994833141e-9
AT3G09000,BPP2,NA,1497.889368936014,1.6983261316549445,0.28446994786725505,4.380447175939713e-10,9.040190305539148e-9
AT3G10980,NA,NA,554.4558882425301,1.5013993377012276,0.2496503123246283,4.4000218640686345e-10,9.07179725662476e-9
AT3G46090,ZAT7,NA,141.78946995144264,2.167293783080419,0.36696254706574394,4.4546905749903515e-10,9.175628613747052e-9
AT5G67450,AZF1,"Encodes zinc-finger protein. mRNA levels are elevated in response to low temperature, cold temperatures and high salt. The protein is localized to the nucleus and acts as a transcriptional repressor.",640.0259934058215,3.5099853598079966,0.611010368385922,4.508272812670438e-10,9.277023610072947e-9
AT1G14260,NA,NA,194.90290359061905,4.828670869690774,0.8503239796218602,4.768089189922951e-10,9.8021972554999e-9
AT1G22890,STMP2,NA,2011.6985531449704,1.3922271870279488,0.23145540875817935,4.998878610960243e-10,1.0266742204072447e-8
AT5G02760,APD7,NA,503.69113485482126,-2.7273105435984752,0.4627827742681262,5.126964589072748e-10,1.0519662024862371e-8
AT2G30250,ATWRKY25,member of WRKY Transcription Factor; Group I. Located in nucleus. Involved in response to various abiotic stresses - especially salt stress.,3115.145165780699,2.4040736578799637,0.41068419271818074,5.270747528771692e-10,1.0804271498342589e-8
AT4G30060,NA,NA,840.9332590960034,2.211070906053962,0.37754276328691727,5.277810304098242e-10,1.0808346524681188e-8
AT1G67856,NA,NA,60.209044567489904,6.769807369715027,1.096557176936,5.390697942674223e-10,1.1028922649671048e-8
AT3G18560,NA,NA,1584.1261417773724,1.8856870763601097,0.3194006808005548,5.399755678062565e-10,1.1036851864815403e-8
AT3G01820,NA,NA,940.3288891143882,3.373848149501019,0.5906716338152023,5.767678908194838e-10,1.177756715117293e-8
AT5G40460,SMR6,NA,64.59987357121167,2.422651060386941,0.4144181652821068,5.786826131756403e-10,1.1805347026259377e-8
AT4G30350,SMXL2,NA,3714.390449618728,3.1762126813621374,0.5538275329060341,5.843122083911472e-10,1.1908786042406368e-8
AT3G44400,NA,NA,649.0511247877906,2.174646891146939,0.3720884724853328,5.954501794429706e-10,1.2124185393667675e-8
AT4G21400,CRK28,Encodes a cysteine-rich receptor-like protein kinase.,386.8299940106691,2.920935060351354,0.5086511252894157,6.014344146362171e-10,1.2234336354271398e-8
AT5G04340,AtZAT6,"putative c2h2 zinc finger transcription factor mRNA,",967.8361449173884,3.60550343324945,0.6337917007326768,6.057700383603002e-10,1.2310773165074114e-8
AT5G20050,NA,NA,4090.5076821987855,2.9952787268218484,0.5183520549822989,6.124572343124092e-10,1.2434808557088362e-8
AT1G25230,NA,NA,627.1163354888837,-1.4131877709428693,0.23530320238008645,6.143032334092019e-10,1.2460409776332556e-8
AT5G11610,NA,NA,134.81388329690878,-2.7776878022318394,0.47574815087777184,6.24488598759369e-10,1.2654955448503372e-8
AT5G54810,ATTSB1,A.thaliana tryptophan synthase beta subunit (trpB),27418.993563549622,4.222163835156598,0.7420390588448604,6.397373914736177e-10,1.2951641600385086e-8
AT5G52400,CYP715A1,member of CYP715A,131.67941549549639,8.82027442860192,1.3690507641556469,6.408954843909171e-10,1.2962765457319804e-8
AT4G36032,NA,NA,1813.028289924304,1.8790483899613344,0.31976713513667615,6.515909879950027e-10,1.3166589053432229e-8
AT5G15310,ATMIXTA,Member of the R2R3 factor gene family.,340.2927975033702,-2.3687067238032906,0.4028732911066018,6.59294729434912e-10,1.330962952370119e-8
AT2G34355,NA,NA,129.1907844084258,1.9811630749041491,0.3377910634220709,6.61236507303652e-10,1.333618857249354e-8
AT5G04330,CYP84A4,NA,115.9336903634729,2.061413939463979,0.3523291748914985,6.710124398311425e-10,1.3520551507590989e-8
AT5G52800,PrimPol,NA,62.906975948598614,2.5885391579264714,0.4458054712645559,7.005669698202476e-10,1.4102717696816293e-8
AT5G01560,LecRK-VI.4,"Encodes LecRKA4.3, a member of the lectin receptor kinase subfamily A4 (LecRKA4.1 At5g01540; LecRKA4.2 At5g01550; LecRKA4.3 At5g01560).  Together with other members of the subfamily, functions redundantly in the negative regulation of ABA response in seed germination.",2246.9125738953553,2.519604168276988,0.43684624654899656,7.25802575415176e-10,1.4596924694232694e-8
AT1G32910,NA,NA,56.305428606144176,4.184795497608545,0.7336994096157317,7.520702913435756e-10,1.5110936853807055e-8
AT3G18250,NA,NA,1599.926563415905,5.416871488273181,0.978354258519374,7.698640741227406e-10,1.5453878464341312e-8
AT4G14400,ACD6,encodes a novel protein with putative ankyrin and transmembrane regions. It is a member of one of the largest uncharacterized gene families in higher plants. The gene is involved in resistance to Pseudomonas syringae.,567.2486970399264,2.9732538621215063,0.5215516370119088,7.802010659044238e-10,1.5646631169145405e-8
AT4G36850,NA,NA,2678.7747161583748,-1.5769973132563735,0.26553131120918205,7.84173235696677e-10,1.5711497247288642e-8
AT3G61760,ADL1B,NA,157.13663352331577,2.875550584410262,0.5031558034448684,7.923838712485047e-10,1.586108241527317e-8
AT1G28280,MVQ1,NA,7722.07789187526,2.0467902921260057,0.3523214643960602,8.166713029610816e-10,1.63318924041926e-8
AT1G12580,PEPKR1,NA,2353.882007478709,1.32906464553772,0.22345515786306697,8.270049619478767e-10,1.6523031594339473e-8
AT2G31870,atPARG1,mutant has Long free-running circadian period; Poly (ADP-ribose) Glycohydrolase,161.49780197507997,2.116174408145755,0.3647335849144181,8.39411106240908e-10,1.6755180637974566e-8
AT5G22310,NA,NA,265.585227407953,-2.266976268954416,0.3877408834527168,8.406409508374112e-10,1.6764017763047926e-8
AT1G53330,NA,"encodes a member of the pentatricopeptide repeat (PPR) gene family. T-DNA insertion mutants had a complex phenotypic expression, ranging from embryo lethal to seedling lethal, to just subtle changes.",58.42482639691569,3.31465672445542,0.5799827603263209,8.718103396787971e-10,1.736933266087841e-8
AT5G57210,NA,NA,384.1123659745855,1.5081878356476168,0.2556882631060634,8.851766930678864e-10,1.7619152531738173e-8
AT1G07630,PLL5,"Encodes a protein phosphatase 2C  like gene, similar to POL. Involved in leaf development. Knockout mutants have abnormally shaped leaves.",2312.3185425748347,2.2911573157781717,0.39805921042422754,9.036527348056656e-10,1.7970117596536945e-8
AT4G18205,AtPUP21,NA,3725.817301975021,2.8933527826323595,0.5094802207997549,9.262646682558894e-10,1.8402597858688372e-8
AT4G24380,NA,NA,307.96460443567156,2.766602169559772,0.48623164100372,9.429172067307544e-10,1.871598384804437e-8
AT5G19250,NA,NA,8279.434398312587,2.0303727464436356,0.35073842496941476,9.469577060118555e-10,1.8778682702644783e-8
AT1G74450,NA,NA,1330.2395121202408,3.0483997805062657,0.5375215455853712,9.60730789094753e-10,1.903408776385121e-8
AT5G46520,ACQOS,NA,591.7891492134221,2.675322153455804,0.46982941643091297,9.63366069115768e-10,1.906855998143831e-8
AT1G58807,NA,NA,3356.159973693602,1.7766561423977587,0.3048360845354433,9.678813648149218e-10,1.9140146061121823e-8
AT4G22640,NA,NA,40.958378947533646,4.167861072090607,0.725300472393164,9.733094725502098e-10,1.922963371648828e-8
AT3G23880,NA,NA,364.9195578046075,-1.6617509187569763,0.28239783235638566,1.0274593752465347e-9,2.0280657807229563e-8
AT2G02080,AtIDD4,NA,519.0523333169747,-1.5100225538538834,0.2561031065332978,1.0651208693644208e-9,2.1004578033077255e-8
AT1G22550,NPF5.16,NA,273.04225201368655,-1.826999990940731,0.31232368107272,1.0836138131475655e-9,2.1329766166743853e-8
AT5G52050,AtDTX50,NA,900.748781938134,3.675294167437058,0.6589430479437016,1.0835015370372414e-9,2.1329766166743853e-8
AT2G43020,ATPAO2,NA,25.531462886172537,-8.849977575744113,2.875088647111719,1.0950179878627727e-9,2.1534342664359495e-8
AT1G68520,BBX14,NA,1767.2676541223436,-4.142747856812172,0.7242883033540671,1.1395278386623898e-9,2.2388988844863083e-8
AT2G41640,NA,NA,1301.871563294911,2.255239162414784,0.39426152176265816,1.1513523244193902e-9,2.26004624935338e-8
AT1G01480,ACS2,"a member of the 1-aminocyclopropane-1-carboxylate (ACC) synthase (S-adenosyl-L-methionine methylthioadenosine-lyase, EC 4.4.1.14) gene family,  isolated from a flower-specific cDNA library.",217.24527005759344,4.637245649129406,0.8399557887550682,1.166571497610113e-9,2.2878121322375863e-8
AT3G50570,NA,NA,99.086185537127335,-3.8133221978110914,0.6704885437530538,1.2238276119265558e-9,2.397891488391149e-8
AT5G21900,RAD7c,NA,144.66229920571558,2.4202677988692796,0.4253823817281216,1.2709122441172439e-9,2.48557290865097e-8
AT5G46350,ATWRKY8,member of WRKY Transcription Factor; Group II-c,173.30929571816807,3.2083471381796067,0.5731174224515925,1.2706981540189846e-9,2.48557290865097e-8
AT4G38860,SAUR16,NA,42.22285807841364,-3.784328432781478,0.6579723997383196,1.3272236804489382e-9,2.5933220134129803e-8
AT3G44860,FAMT,Encodes a farnesoic acid carboxyl-O-methyltransferase.,625.9825024261107,7.441992182960454,1.3864025713263275,1.3460980215855667e-9,2.6277906199568657e-8
AT2G03310,NA,NA,171.75537295767666,-2.6285564750350443,0.4577965662195022,1.38669076050585e-9,2.7045549283199263e-8
AT3G24530,NA,NA,992.5522741695512,1.5153088957353158,0.26048526145898143,1.4245626138226863e-9,2.7758769029456156e-8
AT3G57880,FTIP3,NA,1700.909360587333,1.7633251369081275,0.3062645526602012,1.486012929411861e-9,2.8929710576429447e-8
AT1G75960,NA,NA,183.55977267699913,-3.0609228023938857,0.5363794571723491,1.522059981766313e-9,2.9604414147633738e-8
AT3G26200,CYP71B22,putative cytochrome P450,548.623604129973,1.5069198749143111,0.2595114830186089,1.525139871993306e-9,2.963725273149036e-8
AT5G45070,AtPP2-A8,NA,282.9621119083488,2.595469108230166,0.46167911063236616,1.6018726236890114e-9,3.1099984630199245e-8
AT2G38360,PRA1.B4,NA,749.9450929898023,2.1712692738126993,0.3835930259795935,1.725306061436591e-9,3.3465909377483175e-8
AT3G57700,ZRK10,NA,107.52252905905571,10.673172742022604,3.1166163268675886,1.8255296759763201e-9,3.53777352492663e-8
AT1G05370,NA,NA,110.44386465398448,1.940214994046159,0.3400136117774066,1.83144847611392e-9,3.54601724038857e-8
AT3G07190,NA,NA,207.90775826622817,2.2884736693787104,0.4056310201000485,1.8502541964299875e-9,3.5791747389251485e-8
AT5G15640,NA,NA,678.4731879075042,2.5487089423845193,0.455274706591868,1.866646062986648e-9,3.6076068828937955e-8
AT5G05140,NA,NA,3598.9667521178153,1.4056827736237492,0.24278774981678808,1.8976984638459183e-9,3.6642957282856186e-8
AT1G24147,NA,NA,378.65410978091023,4.3074427609428865,0.7916529773550444,1.8994788635417355e-9,3.6644113075825986e-8
AT4G39840,NA,NA,202.95261376064695,1.9068835931008683,0.3350361848531875,1.9555555120369503e-9,3.769178397770404e-8
AT4G04610,APR,"Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the adenosine 5'-phosphosulfate reductase-like (APRL) group.",707.4480246694374,2.049995175028166,0.3622673755655528,1.962398447885875e-9,3.7789477525382785e-8
AT1G17240,AtRLP2,Encodes a CLAVATA2 (CLV2)-related gene. Complements the clv2 mutant when expressed under the control of the CLV2 promoter.,75.45535674244904,2.7899927547597647,0.49926546159701785,1.9907988295167315e-9,3.830174658631197e-8
AT1G78830,NA,NA,47789.24567040729,2.1922472265511135,0.38724912725993615,2.0126921239296116e-9,3.8688011602394283e-8
AT4G19420,PAE8,NA,1522.9068687004922,-2.3637526757126808,0.41577826120731665,2.022177555526259e-9,3.8835290872496184e-8
AT4G37390,AUR3,Encodes an IAA-amido synthase that conjugates Asp and other amino acids to auxin in vitro. Lines carrying insertions in this gene are hypersensitive to auxin. May function as a negative component in auxin signaling by regulating auxin activity.,503.1147728776747,2.2963441070123287,0.4090422163532183,2.027506438671015e-9,3.890255146920296e-8
AT1G14070,FUT7,member of Xyloglucan fucosyltransferase family,373.3843172628133,2.1083776752728305,0.3738120144853888,2.104601351781104e-9,4.0345454176628214e-8
AT5G58680,NA,NA,138.05205624805765,3.4902484308205737,0.639188680811402,2.143574120552221e-9,4.1055612967195333e-8
AT1G06840,HAK1,NA,1303.916041559896,1.6271154157999057,0.28495530044949796,2.162013504414021e-9,4.1371575576828234e-8
AT3G03030,NA,NA,117.86786384085414,2.388811986302529,0.4264485806662468,2.252256369225739e-9,4.3059745199075227e-8
AT3G19553,PUT5,NA,912.5803526659382,1.5517467116211867,0.2708812940231472,2.2791768147188702e-9,4.353534331828027e-8
AT1G68450,PDE337,NA,59.889567451057026,2.5271422361838063,0.4514947677167,2.304100911568958e-9,4.3971990335659214e-8
AT3G44350,anac061,NA,40.10626736230633,9.190796959410337,2.7967332983959614,2.3401238363060555e-9,4.4619478483121194e-8
AT3G18010,WOX1,Encodes a WUSCHEL-related homeobox gene family member with 65 amino acids in its homeodomain. Proteins in this family contain a sequence of eight residues (TLPLFPMH) downstream of the homeodomain called the WUS box.  Its mRNA is expressed in the initiating vascular primordium of the cotyledons during  heart and torpedo stages.,139.91909787202673,2.29838316410753,0.4103112407411746,2.347830846327239e-9,4.4726387625292964e-8
AT1G10340,NA,NA,3104.752897026893,2.321508620496447,0.415707341474007,2.36819034603586e-9,4.507392134930451e-8
AT5G45250,RPS4,RPS4 belongs to the Toll/interleukin-1 receptor (TIR)-nucleotide binding site (NBS)-Leu-rich repeat (LRR) class of disease resistance (R ) genes. Confers specific resistance to Pseudomonas syringae pv. tomato carrying the avirulence gene AvrRPS4. Produces alternative transcripts with truncated open reading frames.,1177.9469160530143,1.7947862254383855,0.31676410459768267,2.444192729518007e-9,4.647894352970939e-8
AT5G12480,CPK7,calmodulin-domain protein kinase CDPK isoform 7 (CPK7),2790.67589908391,2.413991202891536,0.4314855899750751,2.5054106365954407e-9,4.760056711704701e-8
AT4G35310,ATCPK5,calmodulin-domain protein kinase CDPK isoform 5 (CPK5),4221.684900539112,1.6431248357362354,0.2888984455305316,2.583894345319027e-9,4.904793383832855e-8
AT1G25550,HHO3,NA,4813.731079946438,1.5317291563934292,0.2689953939928764,2.595822323750017e-9,4.923047537954396e-8
AT1G67470,ZRK12,NA,1237.387641135477,3.2221973736748333,0.5893355269677264,2.614307062635482e-9,4.9536932224208635e-8
AT2G20780,NA,NA,1134.7371393080043,2.1871404636944276,0.3913870488341,2.637547307638083e-9,4.9919467869532874e-8
AT3G11010,AtRLP34,NA,212.51199380206137,2.3626564299576667,0.42432122968853514,2.639183060432623e-9,4.9919467869532874e-8
AT1G14920,GAI,Similar to a putative transcription factor and transcriptional coactivators. Repressor of GA responses and involved in gibberellic acid mediated signaling. Member of the DELLA proteins that restrain the cell proliferation and expansion that drives plant growth. The protein undergoes degradation in response to GA via the 26S proteasome. GAI may be involved in reducing ROS accumulation in response to stress by up-regulating the transcription of superoxide dismutases. Represses GA-induced vegetative growth and floral initiation. Rapidly degraded in response to GA.,385.6891100930643,-1.764467477742215,0.30923025460534453,2.7386156194371654e-9,5.170836477196167e-8
AT5G12950,NA,NA,663.494960212799,-1.8460067783446743,0.3243281362515155,2.7382557857060886e-9,5.170836477196167e-8
AT1G21100,IGMT1,NA,8947.756705301601,3.0654579769555528,0.5595349717205651,2.8544008916486814e-9,5.3846793791260965e-8
AT5G52870,MAKR5,NA,773.8497803081815,2.5416734504815865,0.46179192143858033,3.053642544191007e-9,5.755440611166378e-8
AT1G19270,DA1,NA,664.243435017555,1.869543113246489,0.33325145657662036,3.133102750244149e-9,5.89998429484526e-8
AT3G48720,DCF,NA,205.5311844466139,-2.2851706110209435,0.40729505970492097,3.228642620043549e-9,6.074525664460027e-8
AT5G67080,MAPKKK19,member of MEKK subfamily,260.11762598340016,5.6408502756181615,1.067723331125045,3.240993344616591e-9,6.092380957956235e-8
AT1G59865,NA,NA,114.82155811068353,8.603078719404136,1.4097720739612454,3.449783788702451e-9,6.479144191515418e-8
AT4G39950,CYP79B2,"Belongs to cytochrome P450 and is involved in tryptophan metabolism. Converts Trp to indo-3-acetaldoxime (IAOx), a precursor to IAA and indole glucosinolates.",5890.488127716577,5.638728058043848,1.0763395136039833,3.594783241456774e-9,6.745523654321267e-8
AT5G62560,PUB41,NA,1510.8926901570412,1.4531255934119938,0.2564392503671568,3.688311082486878e-9,6.914933929120207e-8
AT4G34760,SAUR50,NA,72.4486590343785,-2.8552188312464524,0.5134555694197862,3.734999384239808e-9,6.996307553697399e-8
AT1G51915,NA,NA,46.4848496555728,9.385946586040925,2.859083068560459,3.796319385233007e-9,7.10492181605383e-8
AT1G64710,NA,NA,6480.759412371579,3.5360264710499187,0.6586271413728292,3.8308423698284514e-9,7.163237997594939e-8
AT5G65630,GTE7,This gene is predicted to encode a bromodomain-containing protein. Plant lines expressing RNAi constructs targeted against GTE7 show some resistance to agrobacterium-mediated root transformation.,2649.679186946315,1.6787619864831549,0.2992537654112346,3.923580214816734e-9,7.33021152764621e-8
AT1G23030,PUB11,NA,700.5672647606524,-1.331949062656292,0.23358762397281285,4.114477197429631e-9,7.680117033379167e-8
AT1G30280,AUXILIN-LIKE7,NA,64.58062202926078,-2.5244322641270927,0.45598321044164297,4.118613095681834e-9,7.681105228706803e-8
AT1G07128,NA,NA,347.8844414625857,2.968324237538561,0.5502897860401031,4.239121656765506e-9,7.89893377478493e-8
AT1G73810,NA,NA,389.4776703294488,4.442388043417483,0.8422143563772662,4.401030087798953e-9,8.193456189680253e-8
AT1G73830,BEE3,NA,319.6947717412281,-2.7878067608716717,0.5066785935327357,4.576263799199727e-9,8.512250340205746e-8
AT2G23420,NAPRT2,NA,954.749740758386,1.6586899565744762,0.297454169278877,4.818945359593531e-9,8.95583754525506e-8
AT3G10300,NA,NA,3601.6121751029177,2.9424764744572145,0.5463693609152909,4.926033209426997e-9,9.146874916684934e-8
AT1G74740,ATCPK30,member of Calcium Dependent Protein Kinase,971.464720615838,1.8461654601348905,0.3343467972091755,5.275904029491117e-9,9.78799686586253e-8
