"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.56435312886498e-24,0.88257229159707,0.329,0.153,7.73890233162542e-20,"10","IL10RA"
1.02974004324504e-23,0.39404644600903,0.834,0.507,1.4321624521452e-19,"10","SDCBP"
1.04157454696661e-23,0.621279977161817,0.56,0.313,1.44862187992116e-19,"10","RAB5C"
1.29035155248375e-23,0.455973214848733,0.65,0.366,1.7946209391944e-19,"10","CD37"
1.71508137037901e-23,0.502506427407943,0.743,0.476,2.38533516992313e-19,"10","CYTIP"
1.93310889195802e-23,0.5575433860899,0.683,0.409,2.68856784693521e-19,"10","TPI1"
2.21106834619908e-23,0.402974197826092,0.972,0.758,3.07515385589368e-19,"10","EMP3"
3.32412161043677e-23,0.630834816788634,0.596,0.346,4.62318833579546e-19,"10","CAPZB"
3.66690645400162e-23,0.526907115110138,0.711,0.454,5.09993349622545e-19,"10","ZFP36"
5.39555198045607e-23,0.440406666175693,0.636,0.379,7.5041336944183e-19,"10","GPX1"
6.20761854339465e-23,0.740390050907201,0.422,0.218,8.63355587015328e-19,"10","DBNL"
6.5290412380647e-23,0.706319066189796,0.582,0.34,9.08059055390038e-19,"10","VPS29"
7.25707888442931e-23,0.599201553686503,0.665,0.408,1.00931453124643e-18,"10","ACTR3"
7.37282628464646e-23,0.638459229866525,0.398,0.194,1.02541267966863e-18,"10","ATP1A1"
8.75679165638147e-23,0.924155527282543,0.261,0.112,1.21789458356953e-18,"10","PDLIM7"
1.46210533036919e-22,0.715131461343322,0.347,0.164,2.03349609347747e-18,"10","IDH2"
1.50972450447754e-22,0.616834097606988,0.386,0.186,2.09972484082736e-18,"10","LRPAP1"
1.72647707352612e-22,0.683503193066011,0.321,0.146,2.40118431386013e-18,"10","OSBPL8"
1.97043414262602e-22,0.730735106038039,0.341,0.161,2.74047980556427e-18,"10","GSTK1"
2.04963067779444e-22,0.778067659894548,0.362,0.177,2.85062634667651e-18,"10","TMEM165"
3.48420698213967e-22,1.00627370468594,0.293,0.135,4.84583507075986e-18,"10","PEA15"
3.76462902456497e-22,0.688735620822998,0.483,0.268,5.23584604736496e-18,"10","LSP1"
4.61443523241253e-22,0.536432409215427,0.628,0.363,6.41775652123935e-18,"10","RBX1"
4.63090767164897e-22,0.619829514576288,0.319,0.143,6.44066638972939e-18,"10","RASSF5"
4.95871469540492e-22,0.775408888857612,0.25,0.103,6.89658039836916e-18,"10","MTHFS"
5.99530063415817e-22,0.536130872169995,0.663,0.393,8.33826412198718e-18,"10","ALDOA"
1.17262801431208e-21,0.685470210926938,0.45,0.24,1.63089104230524e-17,"10","LRRFIP1"
2.82714810081567e-21,0.56410203828383,0.378,0.189,3.93199757861443e-17,"10","SLAMF7"
3.68715597279077e-21,0.890545481832896,0.253,0.11,5.1280965269574e-17,"10","RTN3"
4.11992000370805e-21,0.64733014356488,0.422,0.22,5.72998474115715e-17,"10","GNB2"
5.75866779208018e-21,0.579833696851206,0.701,0.451,8.00915516522511e-17,"10","PRDX1"
2.47652983608349e-20,0.918984267499931,0.289,0.138,3.44435769602492e-16,"10","LAMP2"
3.13852027800428e-20,0.617080597897032,0.402,0.207,4.36505400264836e-16,"10","LCP1"
5.16569005955992e-20,0.802985432307793,0.345,0.176,7.18444173483594e-16,"10","FLOT1"
5.99366411372159e-20,0.5626673158086,0.62,0.369,8.33598804936399e-16,"10","LAPTM4A"
8.84270145629431e-20,0.57768538896274,0.511,0.293,1.22984291854141e-15,"10","CDC42"
9.77771964322541e-20,0.731211213906654,0.414,0.23,1.35988524797979e-15,"10","ATP6V1B2"
1.05396138195252e-19,1.01447842710674,0.251,0.114,1.46584949001957e-15,"10","DDAH2"
1.46401521757095e-19,0.716289192608779,0.335,0.168,2.03615236459767e-15,"10","TMEM179B"
1.48214895906849e-19,0.70567326422227,0.299,0.14,2.06137277227246e-15,"10","PTP4A2"
3.21291711349376e-19,0.706886210505071,0.378,0.2,4.46852512144712e-15,"10","CD300E"
3.29499429441573e-19,0.651699948418783,0.341,0.17,4.5826780646734e-15,"10","C7orf73"
3.58298648504087e-19,0.423182151133654,0.739,0.485,4.98321760339484e-15,"10","CD44"
4.92269477241068e-19,0.533206743344149,0.515,0.292,6.84648388946877e-15,"10","SEC11A"
8.52848586087529e-19,0.476250232646385,0.741,0.497,1.18614181353053e-14,"10","PRR13"
9.24807688594311e-19,0.353287789402692,0.893,0.627,1.28622253329697e-14,"10","LAPTM5"
1.46314317620221e-18,0.382206454373066,0.6,0.348,2.03493952946204e-14,"10","GLRX"
1.81903188539302e-18,1.14485982793197,0.251,0.12,2.52990954620461e-14,"10","LGMN"
2.37527960939851e-18,0.67527102748885,0.368,0.195,3.30353888075145e-14,"10","WDR1"
2.97044808644338e-18,0.582157393920956,0.533,0.312,4.13129919862545e-14,"10","TCEB2"
3.67098316892528e-18,0.650408979416115,0.376,0.201,5.10560339134128e-14,"10","ATP6V0D1"
3.6761110075587e-18,0.625783346987059,0.273,0.129,5.11273518931263e-14,"10","COMMD7"
3.84552966469827e-18,0.493483178371341,0.467,0.264,5.34836265766236e-14,"10","PLEK"
4.73385939552141e-18,0.752920814514807,0.295,0.147,6.58385164729118e-14,"10","NCOA4"
8.50051108192259e-18,0.593060585784455,0.4,0.219,1.18225108127379e-13,"10","H2AFY"
2.13677074784983e-17,0.576480986014782,0.366,0.192,2.97182075610954e-13,"10","SPG21"
2.46969420885479e-17,0.544737699985257,0.285,0.138,3.43485070567524e-13,"10","SYNGR2"
3.44438301920637e-17,0.300791857451465,0.976,0.855,4.79044790311222e-13,"10","SERF2"
3.44983655124435e-17,0.390364866207717,0.404,0.214,4.79803267547065e-13,"10","DHRS7"
5.4965308930648e-17,0.474498369371665,0.632,0.402,7.64457516607453e-13,"10","ZNF706"
1.17658405557477e-16,0.504994938390237,0.436,0.24,1.63639310449339e-12,"10","SCAND1"
1.35000020165864e-16,0.499772001392439,0.453,0.262,1.87758028046683e-12,"10","MSN"
1.78883181531824e-16,0.798635569251996,0.285,0.146,2.48790728874461e-12,"10","ZEB2"
2.42204264808648e-16,0.660787279537587,0.289,0.146,3.36857691495867e-12,"10","SUMO3"
2.71183417974836e-16,0.276034851526405,0.507,0.289,3.77161897719401e-12,"10","IGSF6"
4.0356187634519e-16,0.350223440035222,0.935,0.745,5.6127385762089e-12,"10","CFL1"
1.91851709558971e-15,0.616081413142046,0.289,0.145,2.66827357654617e-11,"10","CLTB"
2.9642727006196e-15,0.435949161860469,0.697,0.473,4.12271047202175e-11,"10","PPDPF"
3.1390789433838e-15,0.432000912963885,0.505,0.302,4.36583099445819e-11,"10","ATG3"
3.65874071347338e-15,0.423894271308381,0.477,0.278,5.08857658429877e-11,"10","EIF4G2"
4.25308324339082e-15,0.342377079725539,0.402,0.216,5.91518817490795e-11,"10","PRDX5"
5.43698063180362e-15,0.367111090757077,0.865,0.654,7.56175266271247e-11,"10","ATP5E"
6.65677705226651e-15,0.464561635028505,0.378,0.21,9.25824552429226e-11,"10","CCNDBP1"
1.34073760865284e-14,0.600200323008768,0.327,0.179,1.86469786611437e-10,"10","COX17"
1.50563561886104e-14,0.509103887878446,0.269,0.135,2.09403801871193e-10,"10","ARF5"
1.81046281890787e-14,0.366139076108782,0.55,0.334,2.51799168853706e-10,"10","MAP1LC3B"
2.37508047627787e-14,0.61217225793315,0.289,0.152,3.30326192640727e-10,"10","TXNDC17"
3.51105826193584e-14,0.254611162985267,0.982,0.853,4.88317983070036e-10,"10","PFDN5"
3.51416802438132e-14,0.613160445178655,0.345,0.192,4.88750488830954e-10,"10","SEPW1"
4.21783487490221e-14,0.420044463559627,0.329,0.175,5.866164744014e-10,"10","RNF149"
4.35104450419447e-14,0.596868600885652,0.343,0.195,6.05143269643367e-10,"10","BRI3"
5.55163090129275e-14,0.623773871145179,0.253,0.128,7.72120825751796e-10,"10","HSD17B11"
6.71057469560916e-14,0.646641091847748,0.321,0.178,9.33306728665322e-10,"10","ILK"
7.15117670136528e-14,0.53122797788062,0.329,0.179,9.94585655625883e-10,"10","ZFAND6"
9.40459372381608e-14,0.473112854871267,0.442,0.264,1.30799089510834e-09,"10","SFT2D1"
1.31747322659267e-13,0.597366909890686,0.372,0.211,1.83234176354509e-09,"10","PSENEN"
1.46019517170453e-13,0.521888650290201,0.319,0.176,2.03083944480666e-09,"10","APLP2"
1.75018695235858e-13,0.362460666140129,0.295,0.153,2.43416001334031e-09,"10","SIVA1"
1.87184739201498e-13,0.307347106297346,0.396,0.219,2.60336535281444e-09,"10","EIF3L"
3.08815788157044e-13,0.574460834922699,0.259,0.134,4.29500998168817e-09,"10","VPS35"
3.22414081878913e-13,0.439960114088296,0.337,0.187,4.48413505077192e-09,"10","TSG101"
5.1436596735153e-13,0.25440917306912,0.648,0.413,7.15380187392509e-09,"10","TALDO1"
5.41812557947649e-13,0.29976492956728,0.665,0.451,7.5355290559359e-09,"10","DDX5"
1.09803472528314e-12,0.454094316179708,0.343,0.196,1.52714669592379e-08,"10","RAB2A"
1.22642901136469e-12,0.518420056526169,0.354,0.207,1.70571746900601e-08,"10","SPCS3"
1.28098698672643e-12,0.378237315875245,0.295,0.158,1.78159670113911e-08,"10","FKBP8"
1.41559963960779e-12,0.403759637676327,0.438,0.268,1.96881597876652e-08,"10","LACTB"
1.73410904588687e-12,0.299139412109576,0.531,0.333,2.41179886101946e-08,"10","UQCRB"
1.75826307877076e-12,0.482854854670217,0.39,0.231,2.44539228995438e-08,"10","RNF7"
1.79289420358373e-12,0.535813374339283,0.331,0.189,2.49355725834425e-08,"10","ACTR2"
2.07684727978795e-12,0.381453956610846,0.487,0.302,2.88847919672908e-08,"10","LAMTOR4"
3.33545760981269e-12,0.397274297794265,0.303,0.166,4.63895444372749e-08,"10","MVP"
3.7753072167666e-12,0.464675709000514,0.289,0.159,5.25069727707899e-08,"10","EMC3"
4.01982645891572e-12,0.378362186746874,0.311,0.171,5.59077463905998e-08,"10","LAMTOR2"
4.0714164389891e-12,0.257257853349125,0.465,0.273,5.66252598334604e-08,"10","NDUFA13"
9.32831736749154e-12,0.435905358554097,0.331,0.189,1.29738237947072e-07,"10","ABRACL"
9.79938668100922e-12,0.269802269137463,0.653,0.435,1.36289869959476e-07,"10","GBP1"
1.10206391062772e-11,0.315651654920337,0.618,0.405,1.53275048690104e-07,"10","POMP"
1.87543803932307e-11,0.310499779104137,0.281,0.151,2.60835922509052e-07,"10","POLE4"
1.88044832273779e-11,0.357806320582281,0.255,0.135,2.61532752726372e-07,"10","NDUFS7"
1.97711024872178e-11,0.288049484798878,0.438,0.266,2.74976493392225e-07,"10","CCT5"
